experiment,plate,neuron_type,condition,stress_label,cell_line,als_label,well_row,well_col,number_of_channels,channel_1,channel_2,channel_3,channel_4,fov,number_of_planes,exclude
screenE,P11,D6,untreated,no_stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,7,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,8,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,7,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,8,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenE,P15,D6,osmotic_1h,stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,7,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,8,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,7,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,8,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenE,P15,D6,osmotic_1h,stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,7,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,8,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,4,8,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,7,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,8,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenE,P15,D6,osmotic_1h,stress,MUT2,als,5,8,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,7,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,8,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,4,9,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,7,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,8,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenE,P15,D6,osmotic_1h,stress,MUT1,als,5,9,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,7,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,8,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,4,6,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,7,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,8,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenF,P16,D6,untreated,no_stress,MUT3,als,5,6,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,7,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,8,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,9,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,10,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,11,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,4,7,4,DAPI,BIII,hnRNPK,PABP,12,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,1,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,2,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,3,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,4,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,5,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,6,4,no
screenF,P16,D6,untreated,no_stress,MUT4,als,5,7,4,DAPI,BIII,hnRNPK,PABP,7,4,no
