experiment,plate,neuron_type,condition,stress_label,cell_line,als_label,well_row,well_col,number_of_channels,channel_1,channel_2,channel_3,channel_4,fov,number_of_planes,exclude
screenB,P4,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,6,4,no
screenB,P4,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,7,4,no
screenB,P4,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,8,4,no
screenB,P4,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,9,4,no
screenB,P4,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,10,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,1,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,2,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,3,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,4,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,5,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,6,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,7,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,8,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,9,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,10,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,1,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,2,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,3,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,4,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,5,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,6,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,7,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,8,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,9,4,no
screenB,P4,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,10,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,1,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,2,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,3,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,4,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,5,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,6,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,7,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,8,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,9,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,10,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,3,8,4,DAPI,BIII,SFPQ,PABP,1,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,3,8,4,DAPI,BIII,SFPQ,PABP,2,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,3,8,4,DAPI,BIII,SFPQ,PABP,3,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,3,8,4,DAPI,BIII,SFPQ,PABP,4,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,3,8,4,DAPI,BIII,SFPQ,PABP,5,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,3,8,4,DAPI,BIII,SFPQ,PABP,6,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,3,8,4,DAPI,BIII,SFPQ,PABP,7,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,3,8,4,DAPI,BIII,SFPQ,PABP,8,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,3,8,4,DAPI,BIII,SFPQ,PABP,9,4,no
screenB,P4,D6,untreated,no_stress,MUT3,als,3,8,4,DAPI,BIII,SFPQ,PABP,10,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,6,8,4,DAPI,BIII,SFPQ,PABP,1,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,6,8,4,DAPI,BIII,SFPQ,PABP,2,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,6,8,4,DAPI,BIII,SFPQ,PABP,3,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,6,8,4,DAPI,BIII,SFPQ,PABP,4,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,6,8,4,DAPI,BIII,SFPQ,PABP,5,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,6,8,4,DAPI,BIII,SFPQ,PABP,6,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,6,8,4,DAPI,BIII,SFPQ,PABP,7,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,6,8,4,DAPI,BIII,SFPQ,PABP,8,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,6,8,4,DAPI,BIII,SFPQ,PABP,9,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,6,8,4,DAPI,BIII,SFPQ,PABP,10,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,7,8,4,DAPI,BIII,SFPQ,PABP,1,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,7,8,4,DAPI,BIII,SFPQ,PABP,2,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,7,8,4,DAPI,BIII,SFPQ,PABP,3,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,7,8,4,DAPI,BIII,SFPQ,PABP,4,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,7,8,4,DAPI,BIII,SFPQ,PABP,5,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,7,8,4,DAPI,BIII,SFPQ,PABP,6,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,7,8,4,DAPI,BIII,SFPQ,PABP,7,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,7,8,4,DAPI,BIII,SFPQ,PABP,8,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,7,8,4,DAPI,BIII,SFPQ,PABP,9,4,no
screenB,P4,D6,osmotic,stress,MUT3,als,7,8,4,DAPI,BIII,SFPQ,PABP,10,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,2,9,4,DAPI,BIII,SFPQ,PABP,1,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,2,9,4,DAPI,BIII,SFPQ,PABP,2,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,2,9,4,DAPI,BIII,SFPQ,PABP,3,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,2,9,4,DAPI,BIII,SFPQ,PABP,4,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,2,9,4,DAPI,BIII,SFPQ,PABP,5,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,2,9,4,DAPI,BIII,SFPQ,PABP,6,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,2,9,4,DAPI,BIII,SFPQ,PABP,7,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,2,9,4,DAPI,BIII,SFPQ,PABP,8,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,2,9,4,DAPI,BIII,SFPQ,PABP,9,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,2,9,4,DAPI,BIII,SFPQ,PABP,10,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,3,9,4,DAPI,BIII,SFPQ,PABP,1,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,3,9,4,DAPI,BIII,SFPQ,PABP,2,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,3,9,4,DAPI,BIII,SFPQ,PABP,3,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,3,9,4,DAPI,BIII,SFPQ,PABP,4,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,3,9,4,DAPI,BIII,SFPQ,PABP,5,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,3,9,4,DAPI,BIII,SFPQ,PABP,6,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,3,9,4,DAPI,BIII,SFPQ,PABP,7,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,3,9,4,DAPI,BIII,SFPQ,PABP,8,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,3,9,4,DAPI,BIII,SFPQ,PABP,9,4,no
screenB,P4,D6,untreated,no_stress,MUT4,als,3,9,4,DAPI,BIII,SFPQ,PABP,10,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,6,9,4,DAPI,BIII,SFPQ,PABP,1,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,6,9,4,DAPI,BIII,SFPQ,PABP,2,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,6,9,4,DAPI,BIII,SFPQ,PABP,3,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,6,9,4,DAPI,BIII,SFPQ,PABP,4,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,6,9,4,DAPI,BIII,SFPQ,PABP,5,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,6,9,4,DAPI,BIII,SFPQ,PABP,6,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,6,9,4,DAPI,BIII,SFPQ,PABP,7,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,6,9,4,DAPI,BIII,SFPQ,PABP,8,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,6,9,4,DAPI,BIII,SFPQ,PABP,9,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,6,9,4,DAPI,BIII,SFPQ,PABP,10,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,7,9,4,DAPI,BIII,SFPQ,PABP,1,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,7,9,4,DAPI,BIII,SFPQ,PABP,2,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,7,9,4,DAPI,BIII,SFPQ,PABP,3,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,7,9,4,DAPI,BIII,SFPQ,PABP,4,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,7,9,4,DAPI,BIII,SFPQ,PABP,5,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,7,9,4,DAPI,BIII,SFPQ,PABP,6,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,7,9,4,DAPI,BIII,SFPQ,PABP,7,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,7,9,4,DAPI,BIII,SFPQ,PABP,8,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,7,9,4,DAPI,BIII,SFPQ,PABP,9,4,no
screenB,P4,D6,osmotic,stress,MUT4,als,7,9,4,DAPI,BIII,SFPQ,PABP,10,4,no
screenC,P6,D6,untreated,no_stress,MUT1,als,2,6,4,DAPI,BIII,SFPQ,PABP,1,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,2,6,4,DAPI,BIII,SFPQ,PABP,2,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,2,6,4,DAPI,BIII,SFPQ,PABP,3,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,2,6,4,DAPI,BIII,SFPQ,PABP,4,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,2,6,4,DAPI,BIII,SFPQ,PABP,5,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,2,6,4,DAPI,BIII,SFPQ,PABP,6,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,2,6,4,DAPI,BIII,SFPQ,PABP,7,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,2,6,4,DAPI,BIII,SFPQ,PABP,8,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,2,6,4,DAPI,BIII,SFPQ,PABP,9,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,2,6,4,DAPI,BIII,SFPQ,PABP,10,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,3,6,4,DAPI,BIII,SFPQ,PABP,1,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,3,6,4,DAPI,BIII,SFPQ,PABP,2,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,3,6,4,DAPI,BIII,SFPQ,PABP,3,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,3,6,4,DAPI,BIII,SFPQ,PABP,4,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,3,6,4,DAPI,BIII,SFPQ,PABP,5,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,3,6,4,DAPI,BIII,SFPQ,PABP,6,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,3,6,4,DAPI,BIII,SFPQ,PABP,7,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,3,6,4,DAPI,BIII,SFPQ,PABP,8,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,3,6,4,DAPI,BIII,SFPQ,PABP,9,5,no
screenC,P6,D6,untreated,no_stress,MUT1,als,3,6,4,DAPI,BIII,SFPQ,PABP,10,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,6,6,4,DAPI,BIII,SFPQ,PABP,1,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,6,6,4,DAPI,BIII,SFPQ,PABP,2,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,6,6,4,DAPI,BIII,SFPQ,PABP,3,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,6,6,4,DAPI,BIII,SFPQ,PABP,4,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,6,6,4,DAPI,BIII,SFPQ,PABP,5,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,6,6,4,DAPI,BIII,SFPQ,PABP,6,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,6,6,4,DAPI,BIII,SFPQ,PABP,7,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,6,6,4,DAPI,BIII,SFPQ,PABP,8,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,6,6,4,DAPI,BIII,SFPQ,PABP,9,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,6,6,4,DAPI,BIII,SFPQ,PABP,10,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,7,6,4,DAPI,BIII,SFPQ,PABP,1,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,7,6,4,DAPI,BIII,SFPQ,PABP,2,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,7,6,4,DAPI,BIII,SFPQ,PABP,3,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,7,6,4,DAPI,BIII,SFPQ,PABP,4,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,7,6,4,DAPI,BIII,SFPQ,PABP,5,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,7,6,4,DAPI,BIII,SFPQ,PABP,6,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,7,6,4,DAPI,BIII,SFPQ,PABP,7,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,7,6,4,DAPI,BIII,SFPQ,PABP,8,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,7,6,4,DAPI,BIII,SFPQ,PABP,9,5,no
screenC,P6,D6,osmotic,stress,MUT1,als,7,6,4,DAPI,BIII,SFPQ,PABP,10,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,2,7,4,DAPI,BIII,SFPQ,PABP,1,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,2,7,4,DAPI,BIII,SFPQ,PABP,2,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,2,7,4,DAPI,BIII,SFPQ,PABP,3,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,2,7,4,DAPI,BIII,SFPQ,PABP,4,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,2,7,4,DAPI,BIII,SFPQ,PABP,5,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,2,7,4,DAPI,BIII,SFPQ,PABP,6,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,2,7,4,DAPI,BIII,SFPQ,PABP,7,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,2,7,4,DAPI,BIII,SFPQ,PABP,8,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,2,7,4,DAPI,BIII,SFPQ,PABP,9,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,2,7,4,DAPI,BIII,SFPQ,PABP,10,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,1,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,2,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,3,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,4,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,5,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,6,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,7,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,8,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,9,5,no
screenC,P6,D6,untreated,no_stress,MUT2,als,3,7,4,DAPI,BIII,SFPQ,PABP,10,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,1,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,2,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,3,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,4,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,5,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,6,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,7,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,8,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,9,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,6,7,4,DAPI,BIII,SFPQ,PABP,10,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,1,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,2,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,3,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,4,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,5,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,6,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,7,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,8,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,9,5,no
screenC,P6,D6,osmotic,stress,MUT2,als,7,7,4,DAPI,BIII,SFPQ,PABP,10,5,no
screenC,P6,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,1,5,no
screenC,P6,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,2,5,no
screenC,P6,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,3,5,no
screenC,P6,D6,untreated,no_stress,MUT3,als,2,8,4,DAPI,BIII,SFPQ,PABP,4,5,no
