experiment,plate,neuron_type,condition,stress_label,cell_line,als_label,well_row,well_col,number_of_channels,channel_1,channel_2,channel_3,channel_4,fov,number_of_planes,exclude
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,1,5,no
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,2,5,no
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,3,5,no
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,4,5,no
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,5,5,no
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,6,5,no
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,7,5,no
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,8,5,no
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,9,5,no
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,10,5,no
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,11,5,no
screenH,P24,D6,osmotic_6h,stress,MUT4,als,3,7,4,DAPI,BIII,SFPQ,TDP-43,12,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,1,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,2,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,3,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,4,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,5,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,6,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,7,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,8,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,9,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,10,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,11,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,2,8,4,DAPI,BIII,SFPQ,TDP-43,12,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,1,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,2,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,3,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,4,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,5,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,6,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,7,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,8,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,9,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,10,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,11,5,no
screenH,P24,D6,osmotic_6h,stress,MUT2,als,3,8,4,DAPI,BIII,SFPQ,TDP-43,12,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,1,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,2,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,3,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,4,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,5,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,6,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,7,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,8,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,9,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,10,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,11,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,2,9,4,DAPI,BIII,SFPQ,TDP-43,12,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,1,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,2,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,3,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,4,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,5,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,6,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,7,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,8,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,9,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,10,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,11,5,no
screenH,P24,D6,osmotic_6h,stress,MUT1,als,3,9,4,DAPI,BIII,SFPQ,TDP-43,12,5,no
