experiment,plate,neuron_type,condition,stress_label,cell_line,als_label,well_row,well_col,number_of_channels,channel_1,channel_2,channel_3,channel_4,fov,number_of_planes,exclude
screenE,P11,D6,untreated,no_stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P11,D6,untreated,no_stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P11,D6,untreated,no_stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,6,8,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P11,D6,untreated,no_stress,MUT2,als,7,8,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,6,9,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P11,D6,untreated,no_stress,MUT1,als,7,9,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,6,3,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P12,D6,osmotic,stress,CTRL2,control,7,3,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,6,4,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P12,D6,osmotic,stress,CTRL3,control,7,4,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,6,6,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P12,D6,osmotic,stress,MUT3,als,7,6,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,7,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,8,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,9,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,10,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,11,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,6,7,4,DAPI,BIII,FUS,hnRNPA1,12,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,1,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,2,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,3,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,4,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,5,4,no
screenE,P12,D6,osmotic,stress,MUT4,als,7,7,4,DAPI,BIII,FUS,hnRNPA1,6,4,no
